index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
3122,600388.SH,600388,龙净环保,福建,环境保护,福建龙净环保股份有限公司,主板,SSE,20001229,N
3123,600389.SH,600389,江山股份,江苏,农药化肥,南通江山农药化工股份有限公司,主板,SSE,20010110,H
3124,600390.SH,600390,五矿资本,湖南,多元金融,五矿资本股份有限公司,主板,SSE,20010115,H
3125,600391.SH,600391,航发科技,四川,航空,中国航发航空科技股份有限公司,主板,SSE,20011212,H
3126,600392.SH,600392,盛和资源,四川,小金属,盛和资源控股股份有限公司,主板,SSE,20030529,H
3127,600395.SH,600395,盘江股份,贵州,煤炭开采,贵州盘江精煤股份有限公司,主板,SSE,20010531,H
3128,600396.SH,600396,*ST金山,辽宁,火力发电,沈阳金山能源股份有限公司,主板,SSE,20010328,N
3129,600397.SH,600397,安源煤业,江西,煤炭开采,安源煤业集团股份有限公司,主板,SSE,20020702,N
3130,600398.SH,600398,海澜之家,江苏,服饰,海澜之家集团股份有限公司,主板,SSE,20001228,H
3131,600399.SH,600399,抚顺特钢,辽宁,特种钢,抚顺特殊钢股份有限公司,主板,SSE,20001229,H
3132,600400.SH,600400,红豆股份,江苏,服饰,江苏红豆实业股份有限公司,主板,SSE,20010108,H
3133,600403.SH,600403,大有能源,河南,煤炭开采,河南大有能源股份有限公司,主板,SSE,20031009,H
3134,600405.SH,600405,动力源,北京,电气设备,北京动力源科技股份有限公司,主板,SSE,20040401,N
3135,600406.SH,600406,国电南瑞,江苏,电气设备,国电南瑞科技股份有限公司,主板,SSE,20031016,H
3136,600408.SH,600408,安泰集团,山西,焦炭加工,山西安泰集团股份有限公司,主板,SSE,20030212,N
3137,600409.SH,600409,三友化工,河北,化纤,唐山三友化工股份有限公司,主板,SSE,20030618,H
3138,600410.SH,600410,华胜天成,北京,软件服务,北京华胜天成科技股份有限公司,主板,SSE,20040427,H
3139,600415.SH,600415,小商品城,浙江,商品城,浙江中国小商品城集团股份有限公司,主板,SSE,20020509,H
3140,600416.SH,600416,湘电股份,湖南,电气设备,湘潭电机股份有限公司,主板,SSE,20020718,H
3141,600418.SH,600418,江淮汽车,安徽,汽车整车,安徽江淮汽车集团股份有限公司,主板,SSE,20010824,H
3142,600419.SH,600419,天润乳业,新疆,乳制品,新疆天润乳业股份有限公司,主板,SSE,20010628,H
3143,600420.SH,600420,国药现代,上海,化学制药,上海现代制药股份有限公司,主板,SSE,20040616,H
3144,600421.SH,600421,华嵘控股,湖北,专用机械,湖北华嵘控股股份有限公司,主板,SSE,20040607,N
3145,600422.SH,600422,昆药集团,云南,中成药,昆药集团股份有限公司,主板,SSE,20001206,H
3146,600423.SH,600423,柳化股份,广西,农药化肥,柳州化工股份有限公司,主板,SSE,20030717,N
3147,600425.SH,600425,青松建化,新疆,水泥,新疆青松建材化工(集团)股份有限公司,主板,SSE,20030724,H
3148,600426.SH,600426,华鲁恒升,山东,农药化肥,山东华鲁恒升化工股份有限公司,主板,SSE,20020620,H
3149,600428.SH,600428,中远海特,广东,水运,中远海运特种运输股份有限公司,主板,SSE,20020418,H
3150,600429.SH,600429,三元股份,北京,乳制品,北京三元食品股份有限公司,主板,SSE,20030915,H
3151,600433.SH,600433,冠豪高新,广东,造纸,广东冠豪高新技术股份有限公司,主板,SSE,20030619,H
3152,600435.SH,600435,北方导航,北京,专用机械,北方导航控制技术股份有限公司,主板,SSE,20030704,H
3153,600436.SH,600436,片仔癀,福建,中成药,漳州片仔癀药业股份有限公司,主板,SSE,20030616,H
3154,600438.SH,600438,通威股份,四川,电气设备,通威股份有限公司,主板,SSE,20040302,H
3155,600439.SH,600439,瑞贝卡,河南,服饰,河南瑞贝卡发制品股份有限公司,主板,SSE,20030710,N
3156,600444.SH,600444,国机通用,安徽,专用机械,国机通用机械科技股份有限公司,主板,SSE,20040219,N
3157,600446.SH,600446,金证股份,深圳,软件服务,深圳市金证科技股份有限公司,主板,SSE,20031224,H
3158,600448.SH,600448,华纺股份,山东,纺织,华纺股份有限公司,主板,SSE,20010903,N
3159,600449.SH,600449,宁夏建材,宁夏,水泥,宁夏建材集团股份有限公司,主板,SSE,20030829,H
3160,600452.SH,600452,涪陵电力,重庆,水力发电,重庆涪陵电力实业股份有限公司,主板,SSE,20040303,H
3161,600455.SH,600455,博通股份,陕西,文教休闲,西安博通资讯股份有限公司,主板,SSE,20040329,N
3162,600456.SH,600456,宝钛股份,陕西,小金属,宝鸡钛业股份有限公司,主板,SSE,20020412,H
3163,600458.SH,600458,时代新材,湖南,塑料,株洲时代新材料科技股份有限公司,主板,SSE,20021219,H
3164,600459.SH,600459,贵研铂业,云南,小金属,贵研铂业股份有限公司,主板,SSE,20030516,H
3165,600460.SH,600460,士兰微,浙江,半导体,杭州士兰微电子股份有限公司,主板,SSE,20030311,H
3166,600461.SH,600461,洪城环境,江西,水务,江西洪城环境股份有限公司,主板,SSE,20040601,H
3167,600462.SH,600462,ST九有,湖北,广告包装,湖北九有投资股份有限公司,主板,SSE,20030903,N
3168,600463.SH,600463,空港股份,北京,园区开发,北京空港科技园区股份有限公司,主板,SSE,20040318,N
3169,600467.SH,600467,好当家,山东,渔业,山东好当家海洋发展股份有限公司,主板,SSE,20040405,N
3170,600468.SH,600468,百利电气,天津,电气设备,天津百利特精电气股份有限公司,主板,SSE,20010615,N
3171,600469.SH,600469,风神股份,河南,汽车配件,风神轮胎股份有限公司,主板,SSE,20031021,N
3172,600470.SH,600470,六国化工,安徽,农药化肥,安徽六国化工股份有限公司,主板,SSE,20040305,N
3173,600475.SH,600475,华光环能,江苏,环境保护,无锡华光环保能源集团股份有限公司,主板,SSE,20030721,H
3174,600476.SH,600476,湘邮科技,湖南,软件服务,湖南湘邮科技股份有限公司,主板,SSE,20031210,N
3175,600477.SH,600477,杭萧钢构,浙江,钢加工,杭萧钢构股份有限公司,主板,SSE,20031110,H
3176,600478.SH,600478,科力远,湖南,电气设备,湖南科力远新能源股份有限公司,主板,SSE,20030918,H
3177,600479.SH,600479,千金药业,湖南,中成药,株洲千金药业股份有限公司,主板,SSE,20040312,N
3178,600480.SH,600480,凌云股份,河北,汽车配件,凌云工业股份有限公司,主板,SSE,20030815,H
3179,600481.SH,600481,双良节能,江苏,电气设备,双良节能系统股份有限公司,主板,SSE,20030422,H
3180,600482.SH,600482,中国动力,河北,船舶,中国船舶重工集团动力股份有限公司,主板,SSE,20040714,H
3181,600483.SH,600483,福能股份,福建,火力发电,福建福能股份有限公司,主板,SSE,20040531,H
3182,600486.SH,600486,扬农化工,江苏,农药化肥,江苏扬农化工股份有限公司,主板,SSE,20020425,H
3183,600487.SH,600487,亨通光电,江苏,通信设备,江苏亨通光电股份有限公司,主板,SSE,20030822,H
3184,600488.SH,600488,津药药业,天津,化学制药,津药药业股份有限公司,主板,SSE,20010618,H
3185,600489.SH,600489,中金黄金,北京,黄金,中金黄金股份有限公司,主板,SSE,20030814,H
3186,600490.SH,600490,鹏欣资源,上海,铜,鹏欣环球资源股份有限公司,主板,SSE,20030626,H
3187,600491.SH,600491,龙元建设,浙江,建筑工程,龙元建设集团股份有限公司,主板,SSE,20040524,H
3188,600493.SH,600493,凤竹纺织,福建,纺织,福建凤竹纺织科技股份有限公司,主板,SSE,20040421,N
3189,600495.SH,600495,晋西车轴,山西,运输设备,晋西车轴股份有限公司,主板,SSE,20040526,N
3190,600496.SH,600496,精工钢构,安徽,钢加工,长江精工钢结构(集团)股份有限公司,主板,SSE,20020605,H
3191,600497.SH,600497,驰宏锌锗,云南,铅锌,云南驰宏锌锗股份有限公司,主板,SSE,20040420,H
3192,600498.SH,600498,烽火通信,湖北,通信设备,烽火通信科技股份有限公司,主板,SSE,20010823,H
3193,600499.SH,600499,科达制造,广东,专用机械,科达制造股份有限公司,主板,SSE,20021010,H
3194,600500.SH,600500,中化国际,上海,塑料,中化国际(控股)股份有限公司,主板,SSE,20000301,H
3195,600501.SH,600501,航天晨光,江苏,汽车配件,航天晨光股份有限公司,主板,SSE,20010615,H
3196,600502.SH,600502,安徽建工,安徽,建筑工程,安徽建工集团股份有限公司,主板,SSE,20030415,H
3197,600503.SH,600503,华丽家族,上海,区域地产,华丽家族股份有限公司,主板,SSE,20020709,N
3198,600505.SH,600505,西昌电力,四川,水力发电,四川西昌电力股份有限公司,主板,SSE,20020530,N
3199,600506.SH,600506,统一股份,新疆,化工原料,统一低碳科技(新疆)股份有限公司,主板,SSE,20011226,N
3200,600507.SH,600507,方大特钢,江西,特种钢,方大特钢科技股份有限公司,主板,SSE,20030930,H
3201,600508.SH,600508,上海能源,上海,煤炭开采,上海大屯能源股份有限公司,主板,SSE,20010829,H
3202,600509.SH,600509,天富能源,新疆,火力发电,新疆天富能源股份有限公司,主板,SSE,20020228,H
3203,600510.SH,600510,黑牡丹,江苏,全国地产,黑牡丹(集团)股份有限公司,主板,SSE,20020618,H
3204,600511.SH,600511,国药股份,北京,医药商业,国药集团药业股份有限公司,主板,SSE,20021127,H
3205,600512.SH,600512,腾达建设,浙江,建筑工程,腾达建设集团股份有限公司,主板,SSE,20021226,N
3206,600513.SH,600513,联环药业,江苏,化学制药,江苏联环药业股份有限公司,主板,SSE,20030319,N
3207,600515.SH,600515,海南机场,海南,机场,海南机场设施股份有限公司,主板,SSE,20020806,H
3208,600516.SH,600516,方大炭素,甘肃,矿物制品,方大炭素新材料科技股份有限公司,主板,SSE,20020830,H
3209,600517.SH,600517,国网英大,上海,多元金融,国网英大股份有限公司,主板,SSE,20031010,H
3210,600518.SH,600518,ST康美,广东,中成药,康美药业股份有限公司,主板,SSE,20010319,N
3211,600519.SH,600519,贵州茅台,贵州,白酒,贵州茅台酒股份有限公司,主板,SSE,20010827,H
3212,600520.SH,600520,文一科技,安徽,半导体,文一三佳科技股份有限公司,主板,SSE,20020108,N
3213,600521.SH,600521,华海药业,浙江,化学制药,浙江华海药业股份有限公司,主板,SSE,20030304,H
3214,600522.SH,600522,中天科技,江苏,通信设备,江苏中天科技股份有限公司,主板,SSE,20021024,H
3215,600523.SH,600523,贵航股份,贵州,汽车配件,贵州贵航汽车零部件股份有限公司,主板,SSE,20011227,H
3216,600525.SH,600525,长园集团,深圳,电气设备,长园科技集团股份有限公司,主板,SSE,20021202,H
3217,600526.SH,600526,菲达环保,浙江,环境保护,浙江菲达环保科技股份有限公司,主板,SSE,20020722,N
3218,600527.SH,600527,江南高纤,江苏,化纤,江苏江南高纤股份有限公司,主板,SSE,20031127,N
3219,600528.SH,600528,中铁工业,北京,运输设备,中铁高新工业股份有限公司,主板,SSE,20010528,H
3220,600529.SH,600529,山东药玻,山东,医疗保健,山东省药用玻璃股份有限公司,主板,SSE,20020603,H
3221,600530.SH,600530,*ST交昂,上海,医疗保健,上海交大昂立股份有限公司,主板,SSE,20010702,N
3222,600531.SH,600531,豫光金铅,河南,铅锌,河南豫光金铅股份有限公司,主板,SSE,20020730,H
3223,600533.SH,600533,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,主板,SSE,20020328,N
3224,600535.SH,600535,天士力,天津,中成药,天士力医药集团股份有限公司,主板,SSE,20020823,H
3225,600536.SH,600536,中国软件,北京,软件服务,中国软件与技术服务股份有限公司,主板,SSE,20020517,H
3226,600537.SH,600537,亿晶光电,浙江,电气设备,亿晶光电科技股份有限公司,主板,SSE,20030123,H
3227,600538.SH,600538,国发股份,广西,医药商业,北海国发川山生物股份有限公司,主板,SSE,20030114,N
3228,600539.SH,600539,狮头股份,山西,互联网,狮头科技发展股份有限公司,主板,SSE,20010824,N
3229,600540.SH,600540,新赛股份,新疆,种植业,新疆赛里木现代农业股份有限公司,主板,SSE,20040107,N
3230,600543.SH,600543,*ST莫高,甘肃,红黄酒,甘肃莫高实业发展股份有限公司,主板,SSE,20040324,N
3231,600545.SH,600545,卓郎智能,新疆,纺织机械,卓郎智能技术股份有限公司,主板,SSE,20031203,N
3232,600546.SH,600546,山煤国际,山西,煤炭开采,山煤国际能源集团股份有限公司,主板,SSE,20030731,H
3233,600547.SH,600547,山东黄金,山东,黄金,山东黄金矿业股份有限公司,主板,SSE,20030828,H
3234,600548.SH,600548,深高速,深圳,路桥,深圳高速公路集团股份有限公司,主板,SSE,20011225,H
3235,600549.SH,600549,厦门钨业,福建,小金属,厦门钨业股份有限公司,主板,SSE,20021107,H
3236,600550.SH,600550,保变电气,河北,电气设备,保定天威保变电气股份有限公司,主板,SSE,20010228,H
3237,600551.SH,600551,时代出版,安徽,出版业,时代出版传媒股份有限公司,主板,SSE,20020905,H
3238,600552.SH,600552,凯盛科技,安徽,元器件,凯盛科技股份有限公司,主板,SSE,20021108,H
3239,600556.SH,600556,天下秀,广西,互联网,天下秀数字科技(集团)股份有限公司,主板,SSE,20010807,H
3240,600557.SH,600557,康缘药业,江苏,中成药,江苏康缘药业股份有限公司,主板,SSE,20020918,H
3241,600558.SH,600558,大西洋,四川,钢加工,四川大西洋焊接材料股份有限公司,主板,SSE,20010227,N
3242,600559.SH,600559,老白干酒,河北,白酒,河北衡水老白干酒业股份有限公司,主板,SSE,20021029,H
3243,600560.SH,600560,金自天正,北京,电气设备,北京金自天正智能控制股份有限公司,主板,SSE,20020919,N
3244,600561.SH,600561,江西长运,江西,公共交通,江西长运股份有限公司,主板,SSE,20020716,N
3245,600562.SH,600562,国睿科技,江苏,通信设备,国睿科技股份有限公司,主板,SSE,20030128,H
3246,600563.SH,600563,法拉电子,福建,元器件,厦门法拉电子股份有限公司,主板,SSE,20021210,H
3247,600565.SH,600565,迪马股份,重庆,全国地产,重庆市迪马实业股份有限公司,主板,SSE,20020723,H
3248,600566.SH,600566,济川药业,湖北,中成药,湖北济川药业股份有限公司,主板,SSE,20010822,H
3249,600567.SH,600567,山鹰国际,安徽,造纸,山鹰国际控股股份公司,主板,SSE,20011218,H
3250,600568.SH,600568,ST中珠,湖北,医疗保健,中珠医疗控股股份有限公司,主板,SSE,20010518,N
3251,600569.SH,600569,安阳钢铁,河南,普钢,安阳钢铁股份有限公司,主板,SSE,20010820,H
3252,600570.SH,600570,恒生电子,浙江,软件服务,恒生电子股份有限公司,主板,SSE,20031216,H
3253,600571.SH,600571,信雅达,浙江,软件服务,信雅达科技股份有限公司,主板,SSE,20021101,N
3254,600572.SH,600572,康恩贝,浙江,中成药,浙江康恩贝制药股份有限公司,主板,SSE,20040412,H
3255,600573.SH,600573,惠泉啤酒,福建,啤酒,福建省燕京惠泉啤酒股份有限公司,主板,SSE,20030226,N
3256,600575.SH,600575,淮河能源,安徽,铁路,淮河能源(集团)股份有限公司,主板,SSE,20030328,H
3257,600576.SH,600576,祥源文旅,浙江,影视音像,浙江祥源文旅股份有限公司,主板,SSE,20030220,H
3258,600577.SH,600577,精达股份,安徽,电气设备,铜陵精达特种电磁线股份有限公司,主板,SSE,20020911,H
3259,600578.SH,600578,京能电力,北京,火力发电,北京京能电力股份有限公司,主板,SSE,20020510,H
3260,600579.SH,600579,克劳斯,山东,化工机械,克劳斯玛菲股份有限公司,主板,SSE,20020809,N
3261,600580.SH,600580,卧龙电驱,浙江,电气设备,卧龙电气驱动集团股份有限公司,主板,SSE,20020606,H
3262,600581.SH,600581,八一钢铁,新疆,普钢,新疆八一钢铁股份有限公司,主板,SSE,20020816,H
3263,600582.SH,600582,天地科技,北京,工程机械,天地科技股份有限公司,主板,SSE,20020515,H
3264,600583.SH,600583,海油工程,天津,石油开采,海洋石油工程股份有限公司,主板,SSE,20020205,H
3265,600584.SH,600584,长电科技,江苏,半导体,江苏长电科技股份有限公司,主板,SSE,20030603,H
3266,600585.SH,600585,海螺水泥,安徽,水泥,安徽海螺水泥股份有限公司,主板,SSE,20020207,H
3267,600586.SH,600586,金晶科技,山东,玻璃,山东金晶科技股份有限公司,主板,SSE,20020815,H
3268,600587.SH,600587,新华医疗,山东,医疗保健,山东新华医疗器械股份有限公司,主板,SSE,20020927,H
3269,600588.SH,600588,用友网络,北京,软件服务,用友网络科技股份有限公司,主板,SSE,20010518,H
3270,600589.SH,600589,*ST榕泰,广东,软件服务,广东榕泰实业股份有限公司,主板,SSE,20010612,N
3271,600590.SH,600590,泰豪科技,江西,电气设备,泰豪科技股份有限公司,主板,SSE,20020703,H
3272,600592.SH,600592,龙溪股份,福建,机械基件,福建龙溪轴承(集团)股份有限公司,主板,SSE,20020805,N
3273,600593.SH,600593,大连圣亚,辽宁,旅游景点,大连圣亚旅游控股股份有限公司,主板,SSE,20020711,N
3274,600594.SH,600594,益佰制药,贵州,中成药,贵州益佰制药股份有限公司,主板,SSE,20040323,N
3275,600595.SH,600595,中孚实业,河南,铝,河南中孚实业股份有限公司,主板,SSE,20020626,H
3276,600596.SH,600596,新安股份,浙江,化工原料,浙江新安化工集团股份有限公司,主板,SSE,20010906,H
3277,600597.SH,600597,光明乳业,上海,乳制品,光明乳业股份有限公司,主板,SSE,20020828,H
3278,600598.SH,600598,北大荒,黑龙江,种植业,黑龙江北大荒农业股份有限公司,主板,SSE,20020329,H
3279,600599.SH,600599,ST熊猫,湖南,化工原料,熊猫金控股份有限公司,主板,SSE,20010828,N
3280,600600.SH,600600,青岛啤酒,山东,啤酒,青岛啤酒股份有限公司,主板,SSE,19930827,H
3281,600601.SH,600601,方正科技,上海,元器件,方正科技集团股份有限公司,主板,SSE,19901219,N
3282,600602.SH,600602,云赛智联,上海,软件服务,云赛智联股份有限公司,主板,SSE,19901219,H
3283,600603.SH,600603,广汇物流,四川,区域地产,广汇物流股份有限公司,主板,SSE,19920113,H
3284,600604.SH,600604,市北高新,上海,园区开发,上海市北高新股份有限公司,主板,SSE,19920327,H
3285,600605.SH,600605,汇通能源,上海,房产服务,上海汇通能源股份有限公司,主板,SSE,19920327,N
3286,600606.SH,600606,绿地控股,上海,建筑工程,绿地控股集团股份有限公司,主板,SSE,19920327,H
3287,600608.SH,600608,ST沪科,上海,商贸代理,上海宽频科技股份有限公司,主板,SSE,19920327,N
3288,600609.SH,600609,金杯汽车,辽宁,汽车配件,金杯汽车股份有限公司,主板,SSE,19920724,H
3289,600610.SH,600610,中毅达,贵州,化工原料,贵州中毅达股份有限公司,主板,SSE,19920805,H
3290,600611.SH,600611,大众交通,上海,公共交通,大众交通(集团)股份有限公司,主板,SSE,19920807,N
3291,600612.SH,600612,老凤祥,上海,服饰,老凤祥股份有限公司,主板,SSE,19920814,H
3292,600613.SH,600613,神奇制药,上海,中成药,上海神奇制药投资管理股份有限公司,主板,SSE,19920820,N
3293,600615.SH,600615,丰华股份,重庆,小金属,重庆丰华(集团)股份有限公司,主板,SSE,19920910,N
3294,600616.SH,600616,金枫酒业,上海,红黄酒,上海金枫酒业股份有限公司,主板,SSE,19920929,N
3295,600617.SH,600617,国新能源,山西,供气供热,山西省国新能源股份有限公司,主板,SSE,19921013,H
3296,600618.SH,600618,氯碱化工,上海,化工原料,上海氯碱化工股份有限公司,主板,SSE,19921113,H
3297,600619.SH,600619,海立股份,上海,家用电器,上海海立(集团)股份有限公司,主板,SSE,19921116,N
3298,600620.SH,600620,天宸股份,上海,综合类,上海市天宸股份有限公司,主板,SSE,19921117,H
3299,600621.SH,600621,华鑫股份,上海,证券,上海华鑫股份有限公司,主板,SSE,19921202,H
3300,600622.SH,600622,光大嘉宝,上海,区域地产,光大嘉宝股份有限公司,主板,SSE,19921203,N
3301,600623.SH,600623,华谊集团,上海,化工原料,上海华谊集团股份有限公司,主板,SSE,19921204,H
3302,600624.SH,600624,复旦复华,上海,化学制药,上海复旦复华科技股份有限公司,主板,SSE,19930105,N
3303,600626.SH,600626,申达股份,上海,汽车配件,上海申达股份有限公司,主板,SSE,19930107,N
3304,600628.SH,600628,新世界,上海,百货,上海新世界股份有限公司,主板,SSE,19930119,N
3305,600629.SH,600629,华建集团,上海,建筑工程,华东建筑集团股份有限公司,主板,SSE,19930209,H
3306,600630.SH,600630,龙头股份,上海,服饰,上海龙头(集团)股份有限公司,主板,SSE,19930209,N
3307,600633.SH,600633,浙数文化,浙江,互联网,浙报数字文化集团股份有限公司,主板,SSE,19930304,H
3308,600635.SH,600635,大众公用,上海,供气供热,上海大众公用事业(集团)股份有限公司,主板,SSE,19930304,H
3309,600636.SH,600636,国新文化,上海,文教休闲,国新文化控股股份有限公司,主板,SSE,19930316,N
3310,600637.SH,600637,东方明珠,上海,影视音像,东方明珠新媒体股份有限公司,主板,SSE,19930316,H
3311,600638.SH,600638,新黄浦,上海,区域地产,上海新黄浦实业集团股份有限公司,主板,SSE,19930326,N
3312,600639.SH,600639,浦东金桥,上海,园区开发,上海金桥出口加工区开发股份有限公司,主板,SSE,19930326,H
3313,600640.SH,600640,国脉文化,上海,影视音像,新国脉数字文化股份有限公司,主板,SSE,19930407,H
3314,600641.SH,600641,万业企业,上海,区域地产,上海万业企业股份有限公司,主板,SSE,19930407,H
3315,600642.SH,600642,申能股份,上海,火力发电,申能股份有限公司,主板,SSE,19930416,H
3316,600643.SH,600643,爱建集团,上海,多元金融,上海爱建集团股份有限公司,主板,SSE,19930426,H
3317,600644.SH,600644,乐山电力,四川,水力发电,乐山电力股份有限公司,主板,SSE,19930426,N
3318,600645.SH,600645,中源协和,天津,生物制药,中源协和细胞基因工程股份有限公司,主板,SSE,19930504,H
3319,600647.SH,600647,*ST同达,上海,综合类,上海同达创业投资股份有限公司,主板,SSE,19930504,N
3320,600648.SH,600648,外高桥,上海,园区开发,上海外高桥集团股份有限公司,主板,SSE,19930504,H
3321,600649.SH,600649,城投控股,上海,区域地产,上海城投控股股份有限公司,主板,SSE,19930518,H
3322,600650.SH,600650,锦江在线,上海,公共交通,上海锦江在线网络服务股份有限公司,主板,SSE,19930607,N
3323,600651.SH,600651,飞乐音响,上海,电器仪表,上海飞乐音响股份有限公司,主板,SSE,19901219,H
3324,600653.SH,600653,申华控股,辽宁,汽车服务,辽宁申华控股股份有限公司,主板,SSE,19901219,N
3325,600654.SH,600654,ST中安,湖北,综合类,中安科股份有限公司,主板,SSE,19901219,N
3326,600655.SH,600655,豫园股份,上海,百货,上海豫园旅游商城(集团)股份有限公司,主板,SSE,19920902,H
3327,600657.SH,600657,信达地产,北京,全国地产,信达地产股份有限公司,主板,SSE,19930524,H
3328,600658.SH,600658,电子城,北京,园区开发,北京电子城高科技集团股份有限公司,主板,SSE,19930524,H
3329,600660.SH,600660,福耀玻璃,福建,汽车配件,福耀玻璃工业集团股份有限公司,主板,SSE,19930610,H
3330,600661.SH,600661,昂立教育,上海,文教休闲,上海新南洋昂立教育科技股份有限公司,主板,SSE,19930614,N
3331,600662.SH,600662,外服控股,上海,文教休闲,上海外服控股集团股份有限公司,主板,SSE,19930614,H
3332,600663.SH,600663,陆家嘴,上海,园区开发,上海陆家嘴金融贸易区开发股份有限公司,主板,SSE,19930628,H
3333,600664.SH,600664,哈药股份,黑龙江,化学制药,哈药集团股份有限公司,主板,SSE,19930629,H
3334,600665.SH,600665,天地源,陕西,全国地产,天地源股份有限公司,主板,SSE,19930709,N
3335,600666.SH,600666,ST瑞德,黑龙江,元器件,奥瑞德光电股份有限公司,主板,SSE,19930712,N
3336,600667.SH,600667,太极实业,江苏,半导体,无锡市太极实业股份有限公司,主板,SSE,19930728,H
3337,600668.SH,600668,尖峰集团,浙江,水泥,浙江尖峰集团股份有限公司,主板,SSE,19930728,N
3338,600671.SH,600671,*ST目药,浙江,中成药,杭州天目山药业股份有限公司,主板,SSE,19930823,N
3339,600673.SH,600673,东阳光,广东,铝,广东东阳光科技控股股份有限公司,主板,SSE,19930917,H
3340,600674.SH,600674,川投能源,四川,水力发电,四川川投能源股份有限公司,主板,SSE,19930924,H
3341,600675.SH,600675,中华企业,上海,区域地产,中华企业股份有限公司,主板,SSE,19930924,H
3342,600676.SH,600676,交运股份,上海,汽车配件,上海交运集团股份有限公司,主板,SSE,19930928,N
3343,600678.SH,600678,四川金顶,四川,水泥,四川金顶(集团)股份有限公司,主板,SSE,19931008,N
3344,600679.SH,600679,上海凤凰,上海,文教休闲,上海凤凰企业(集团)股份有限公司,主板,SSE,19931008,N
3345,600681.SH,600681,百川能源,湖北,供气供热,百川能源股份有限公司,主板,SSE,19931018,N
3346,600682.SH,600682,南京新百,江苏,生物制药,南京新街口百货商店股份有限公司,主板,SSE,19931018,H
3347,600683.SH,600683,京投发展,浙江,区域地产,京投发展股份有限公司,主板,SSE,19931025,N
3348,600684.SH,600684,珠江股份,广东,全国地产,广州珠江发展集团股份有限公司,主板,SSE,19931028,N
3349,600685.SH,600685,中船防务,广东,船舶,中船海洋与防务装备股份有限公司,主板,SSE,19931028,H
3350,600686.SH,600686,金龙汽车,福建,汽车整车,厦门金龙汽车集团股份有限公司,主板,SSE,19931108,N
3351,600688.SH,600688,上海石化,上海,石油加工,中国石化上海石油化工股份有限公司,主板,SSE,19931108,H
3352,600689.SH,600689,上海三毛,上海,综合类,上海三毛企业(集团)股份有限公司,主板,SSE,19931108,N
3353,600690.SH,600690,海尔智家,山东,家用电器,海尔智家股份有限公司,主板,SSE,19931119,H
3354,600691.SH,600691,阳煤化工,山西,农药化肥,阳煤化工股份有限公司,主板,SSE,19931119,H
3355,600692.SH,600692,亚通股份,上海,房产服务,上海亚通股份有限公司,主板,SSE,19931119,N
3356,600693.SH,600693,东百集团,福建,百货,福建东百集团股份有限公司,主板,SSE,19931122,N
3357,600694.SH,600694,大商股份,辽宁,百货,大商股份有限公司,主板,SSE,19931122,H
3358,600696.SH,600696,岩石股份,上海,白酒,上海贵酒股份有限公司,主板,SSE,19931206,H
3359,600697.SH,600697,欧亚集团,吉林,百货,长春欧亚集团股份有限公司,主板,SSE,19931206,N
3360,600698.SH,600698,湖南天雁,湖南,汽车配件,湖南天雁机械股份有限公司,主板,SSE,19931206,N
3361,600699.SH,600699,均胜电子,浙江,汽车配件,宁波均胜电子股份有限公司,主板,SSE,19931206,H
3362,600702.SH,600702,舍得酒业,四川,白酒,舍得酒业股份有限公司,主板,SSE,19960524,H
3363,600703.SH,600703,三安光电,湖北,半导体,三安光电股份有限公司,主板,SSE,19960528,H
3364,600704.SH,600704,物产中大,浙江,仓储物流,物产中大集团股份有限公司,主板,SSE,19960606,H
3365,600705.SH,600705,中航产融,黑龙江,多元金融,中航工业产融控股股份有限公司,主板,SSE,19960516,H
3366,600706.SH,600706,曲江文旅,陕西,旅游景点,西安曲江文化旅游股份有限公司,主板,SSE,19960516,N
3367,600707.SH,600707,彩虹股份,陕西,元器件,彩虹显示器件股份有限公司,主板,SSE,19960520,H
3368,600708.SH,600708,光明地产,上海,全国地产,光明房地产集团股份有限公司,主板,SSE,19960606,H
3369,600710.SH,600710,苏美达,江苏,商贸代理,苏美达股份有限公司,主板,SSE,19960701,H
3370,600711.SH,600711,盛屯矿业,福建,小金属,盛屯矿业集团股份有限公司,主板,SSE,19960531,H
3371,600712.SH,600712,南宁百货,广西,百货,南宁百货大楼股份有限公司,主板,SSE,19960626,N
3372,600713.SH,600713,南京医药,江苏,医药商业,南京医药股份有限公司,主板,SSE,19960701,H
3373,600714.SH,600714,金瑞矿业,青海,化工原料,青海金瑞矿业发展股份有限公司,主板,SSE,19960606,N
3374,600715.SH,600715,文投控股,辽宁,影视音像,文投控股股份有限公司,主板,SSE,19960701,N
3375,600716.SH,600716,凤凰股份,江苏,区域地产,江苏凤凰置业投资股份有限公司,主板,SSE,19960702,N
3376,600717.SH,600717,天津港,天津,港口,天津港股份有限公司,主板,SSE,19960614,H
3377,600718.SH,600718,东软集团,辽宁,软件服务,东软集团股份有限公司,主板,SSE,19960618,H
3378,600719.SH,600719,大连热电,辽宁,供气供热,大连热电股份有限公司,主板,SSE,19960716,N
3379,600720.SH,600720,祁连山,甘肃,水泥,甘肃祁连山水泥集团股份有限公司,主板,SSE,19960716,H
