trade_date,open,close,high,low,volume,money
2020-08-19,4804.67,4740.68,4809.05,4738.01,19244294800.0,3.19403284708e+11
2020-08-20,4708.13,4679.15,4721.44,4662.8,15836863900.0,2.60486563515e+11
2020-08-21,4717.79,4718.84,4739.48,4684.81,14265786400.0,2.51775160234e+11
2020-08-24,4746.4,4755.85,4769.47,4716.61,15114351200.0,2.72428686419e+11
2020-08-25,4769.21,4761.95,4802.41,4746.31,14170135100.0,2.62308788274e+11
2020-08-26,4761.72,4706.13,4786.42,4689.88,15130518000.0,2.77456360643e+11
2020-08-27,4718.06,4731.35,4731.94,4679.36,11904285000.0,2.23631511406e+11
2020-08-28,4727.29,4844.27,4850.49,4719.35,15939976500.0,3.05047882509e+11
2020-08-31,4870.93,4816.22,4901.21,4816.21,20256702900.0,3.57005064605e+11
2020-09-01,4803.39,4842.12,4842.14,4791.78,13839540200.0,2.62018070577e+11
2020-09-02,4859.08,4843.89,4863.55,4797.52,15798952400.0,2.80778613751e+11
2020-09-03,4841.5,4817.1,4877.01,4800.06,14567120100.0,2.79411988792e+11
2020-09-04,4737.24,4770.22,4778.2,4726.56,12003279600.0,2.38463337879e+11
2020-09-07,4759.52,4669.37,4789.3,4655.56,14860779100.0,2.82316394068e+11
2020-09-08,4683.83,4694.39,4707.9,4639.05,13919922700.0,2.49198138076e+11
2020-09-09,4634.25,4584.59,4645.2,4558.03,16227710700.0,2.44905191934e+11
2020-09-10,4632.1,4581.98,4647.75,4572.21,15065287800.0,2.26146354805e+11
2020-09-11,4572.26,4627.28,4630.88,4563.11,11530242400.0,1.98240927302e+11
2020-09-14,4652.05,4651.05,4666.99,4625.99,10723517900.0,2.11653411811e+11
2020-09-15,4649.45,4688.48,4691.5,4630.54,10191592500.0,1.94573684119e+11
2020-09-16,4683.01,4657.36,4690.68,4638.46,10875364100.0,1.96120184851e+11
2020-09-17,4642.05,4632.71,4664.95,4601.64,10598363100.0,2.1414664727e+11
2020-09-18,4636.64,4737.09,4737.8,4631.7,16042647500.0,2.81885944229e+11
2020-09-21,4750.75,4691.43,4752.98,4688.72,12453582700.0,2.24137912695e+11
2020-09-22,4654.22,4635.76,4706.21,4622.11,11967294700.0,2.02909215535e+11
2020-09-23,4639.66,4652.33,4665.96,4623.55,9582652800.0,1.90393472276e+11
2020-09-24,4623.95,4563.07,4631.95,4562.21,11259368300.0,1.935158737e+11
2020-09-25,4582.48,4570.02,4599.54,4554.72,9301515500.0,1.67457376964e+11
2020-09-28,4582.65,4581.91,4613.63,4571.15,8504838900.0,1.59314675407e+11
2020-09-29,4608.29,4591.8,4616.68,4586.35,8599385800.0,1.59937888502e+11
2020-09-30,4607.58,4587.4,4634.72,4563.41,8908120000.0,1.65532220885e+11
2020-10-09,4663.61,4681.14,4695.4,4655.09,11133751200.0,2.2992673149e+11
2020-10-12,4705.19,4823.16,4823.27,4704.16,15578455800.0,3.07848558046e+11
2020-10-13,4812.9,4839.2,4845.92,4795.37,11651633800.0,2.42172567248e+11
2020-10-14,4830.46,4807.1,4830.46,4795.91,11190692300.0,2.29836207248e+11
2020-10-15,4810.78,4798.74,4833.89,4796.26,10996496200.0,2.13878285046e+11
2020-10-16,4798.92,4791.68,4825.55,4765.97,11671610200.0,2.04175130718e+11
2020-10-19,4823.49,4755.49,4849.6,4747.34,12924636100.0,2.25392198225e+11
2020-10-20,4751.37,4793.47,4793.47,4739.46,9804815600.0,1.85849198018e+11
2020-10-21,4801.63,4792.83,4801.63,4758.86,10380570300.0,1.89978697044e+11
2020-10-22,4780.6,4777.98,4791.81,4725.5,10135089100.0,1.9461497117e+11
2020-10-23,4775.47,4718.49,4802.46,4717.1,10682518400.0,2.00985821992e+11
2020-10-26,4684.05,4691.24,4713.39,4639.3,10834327500.0,2.05518988284e+11
2020-10-27,4680.14,4699.28,4708.46,4671.85,9265630400.0,1.8667554569e+11
2020-10-28,4703.0,4737.27,4753.31,4685.6,10846340200.0,2.26754264067e+11
2020-10-29,4683.61,4772.92,4803.03,4679.25,11711725000.0,2.52303504993e+11
2020-10-30,4776.47,4695.33,4778.51,4683.47,13980230300.0,2.80783321713e+11
2020-11-02,4702.75,4720.83,4738.02,4695.44,14286769300.0,2.79027685157e+11
2020-11-03,4743.17,4777.56,4793.4,4734.17,13605540800.0,2.52390556314e+11
2020-11-04,4781.45,4813.66,4825.46,4770.56,11466180600.0,2.30513773046e+11
2020-11-05,4861.34,4885.11,4885.11,4838.0,13924459400.0,2.81951932371e+11
2020-11-06,4897.63,4885.72,4897.63,4845.43,15363903400.0,3.05365103653e+11
2020-11-09,4918.86,4981.35,4997.8,4918.86,19713198400.0,3.71923282063e+11
2020-11-10,4995.41,4953.88,4995.41,4928.93,17626721400.0,3.34271459964e+11
2020-11-11,4937.76,4904.9,4957.58,4901.71,16447051500.0,3.03858557977e+11
2020-11-12,4916.77,4908.46,4926.34,4891.51,11811461900.0,2.27645907147e+11
2020-11-13,4886.98,4856.85,4886.98,4825.76,13369307900.0,2.55353111738e+11
2020-11-16,4880.96,4904.17,4904.17,4848.62,14877098000.0,2.66705031672e+11
2020-11-17,4903.12,4894.79,4909.29,4865.39,15148746400.0,2.88911408551e+11
2020-11-18,4889.67,4891.67,4911.09,4870.72,16421661600.0,2.90727223227e+11
2020-11-19,4880.92,4927.99,4939.79,4870.2,13368137800.0,2.47727135e+11
2020-11-20,4928.22,4943.29,4947.43,4922.59,12940034100.0,2.29053679195e+11
2020-11-23,4954.6,5005.03,5029.65,4940.45,20591518700.0,3.33633826417e+11
2020-11-24,4997.05,4974.29,5001.06,4960.98,15663791100.0,2.64804443318e+11
2020-11-25,4992.75,4910.7,5004.77,4910.7,17034052700.0,2.77070642971e+11
2020-11-26,4908.32,4919.59,4925.29,4867.82,13720233800.0,2.39748145476e+11
2020-11-27,4930.59,4980.77,4980.77,4917.35,16295292200.0,2.53178971224e+11
2020-11-30,4994.11,4960.25,5055.19,4960.25,26263895000.0,3.96495834421e+11
2020-12-01,4963.13,5067.1,5072.55,4963.13,20406563800.0,3.28451014444e+11
2020-12-02,5072.98,5067.14,5090.61,5043.31,19543547600.0,3.10609728842e+11
2020-12-03,5065.45,5057.06,5072.3,5033.79,17786574800.0,2.75335207429e+11
2020-12-04,5049.52,5065.92,5072.39,5017.85,14434716700.0,2.57798820735e+11
2020-12-07,5065.73,5022.24,5067.87,5014.61,13989621700.0,2.64657773933e+11
2020-12-08,5029.11,5009.88,5043.06,4998.92,12307302900.0,2.34880648439e+11
2020-12-09,5022.38,4942.7,5033.64,4942.52,13891696500.0,2.60772774153e+11
2020-12-10,4931.29,4940.52,4962.74,4919.77,12591427000.0,2.29651278357e+11
2020-12-11,4957.82,4889.63,4957.82,4849.35,15935769700.0,2.7521273007e+11
2020-12-14,4903.63,4934.84,4937.26,4887.66,12080155200.0,2.47878279711e+11
2020-12-15,4931.6,4945.1,4954.19,4904.79,11834263300.0,2.48093390249e+11
2020-12-16,4957.3,4953.87,4968.86,4938.19,10677896800.0,2.29696035697e+11
2020-12-17,4960.73,5017.48,5021.62,4950.37,13338547900.0,2.70180356109e+11
2020-12-18,5014.32,4999.97,5027.44,4979.01,12804961800.0,2.58938551536e+11
2020-12-21,4995.76,5046.84,5048.51,4970.0,14081178200.0,2.98204296843e+11
2020-12-22,5034.98,4964.77,5055.13,4960.95,16234497000.0,3.26758817663e+11
2020-12-23,4977.3,5007.12,5028.45,4968.15,14029281900.0,3.08729037474e+11
2020-12-24,5006.01,5000.02,5033.04,4979.24,11441866700.0,2.46674476189e+11
2020-12-25,4985.77,5042.01,5042.1,4973.68,12100697900.0,2.43992268243e+11
2020-12-28,5042.94,5064.41,5089.34,5037.86,13691440700.0,2.8101925417e+11
2020-12-29,5071.45,5042.94,5077.42,5034.31,14119866200.0,2.79035233254e+11
2020-12-30,5037.98,5113.71,5113.71,5036.63,14862644800.0,2.96577812603e+11
2020-12-31,5122.48,5211.29,5215.62,5122.48,17160250900.0,3.58731371835e+11
2021-01-04,5212.93,5267.72,5284.43,5190.94,21171138200.0,4.52796175554e+11
2021-01-05,5245.84,5368.5,5368.5,5234.38,22493115900.0,4.98041939761e+11
2021-01-06,5386.51,5417.67,5433.47,5341.43,19377344400.0,4.44434377137e+11
2021-01-07,5428.39,5513.66,5513.66,5413.35,21987208000.0,4.73385353696e+11
2021-01-08,5526.29,5495.43,5547.47,5442.69,20432495600.0,4.73567653979e+11
2021-01-11,5504.24,5441.16,5555.69,5412.5,23183598300.0,5.22298482544e+11
2021-01-12,5419.5,5596.35,5596.35,5417.63,22422018600.0,4.8623376074e+11
2021-01-13,5609.26,5577.97,5644.72,5535.14,26156988600.0,5.46959736366e+11
2021-01-14,5556.21,5470.46,5568.02,5458.68,24368338000.0,5.01890111879e+11
2021-01-15,5471.39,5458.08,5500.63,5390.27,23863743500.0,4.75709920372e+11
2021-01-18,5438.16,5518.52,5541.46,5410.78,20705186900.0,4.22717209153e+11
2021-01-19,5525.97,5437.52,5532.48,5415.72,21104342500.0,4.3320517645e+11
2021-01-20,5439.91,5476.43,5496.05,5426.54,17091326000.0,3.73770384496e+11
2021-01-21,5492.96,5564.97,5593.11,5490.56,20995019700.0,4.53183684479e+11
2021-01-22,5562.38,5569.78,5573.66,5513.88,19930002000.0,4.56622193436e+11
2021-01-25,5564.12,5625.92,5655.48,5543.27,19704701900.0,5.08166980802e+11
2021-01-26,5600.9,5512.97,5600.9,5506.0,17190459000.0,4.15008069865e+11
2021-01-27,5505.77,5528.0,5534.99,5449.64,16019084100.0,3.76892605839e+11
2021-01-28,5450.37,5377.14,5462.24,5360.38,17048558500.0,3.76166523178e+11
2021-01-29,5413.97,5351.96,5430.2,5288.1,18217878400.0,3.90287690019e+11
2021-02-01,5356.85,5417.65,5422.3,5342.05,16631370600.0,3.4685908373e+11
2021-02-02,5429.7,5501.09,5503.21,5411.52,16521056500.0,3.80016716112e+11
2021-02-03,5499.3,5485.2,5532.89,5473.12,18805431700.0,4.04343602638e+11
2021-02-04,5453.98,5473.95,5510.05,5411.57,18057565400.0,3.9799520538e+11
2021-02-05,5494.7,5483.41,5550.77,5477.65,18969959800.0,3.9540013449e+11
2021-02-08,5506.14,5564.56,5576.49,5479.85,16403377500.0,3.67582771659e+11
2021-02-09,5584.17,5686.25,5686.25,5555.05,16488726000.0,3.78769121172e+11
2021-02-10,5709.68,5807.72,5823.42,5707.33,17016978600.0,4.17056463361e+11
2021-02-18,5922.07,5768.38,5930.91,5747.66,21884868600.0,5.07481235978e+11
2021-02-19,5734.02,5778.84,5787.89,5667.32,21447578000.0,4.56433793702e+11
2021-02-22,5785.51,5597.33,5785.51,5597.33,28212438200.0,5.43633153216e+11
2021-02-23,5542.68,5579.67,5644.76,5541.11,23380772700.0,4.24904470814e+11
2021-02-24,5591.48,5437.57,5598.83,5379.73,22542861000.0,4.72369211004e+11
2021-02-25,5494.47,5469.56,5527.63,5444.16,23073602800.0,4.12206157141e+11
2021-02-26,5343.9,5336.76,5416.32,5318.86,21226454300.0,4.05717700128e+11
2021-03-01,5389.25,5418.78,5421.56,5345.94,17746352300.0,3.58146545967e+11
2021-03-02,5453.28,5349.63,5454.97,5305.05,19651111500.0,3.76444604695e+11
2021-03-03,5327.35,5452.21,5452.4,5316.48,19470905400.0,3.37610313596e+11
2021-03-04,5388.48,5280.71,5392.37,5254.78,21277521100.0,3.84382456961e+11
2021-03-05,5191.97,5262.8,5307.82,5174.25,20262795600.0,3.52539774295e+11
2021-03-08,5299.79,5080.02,5326.26,5079.8,23023163500.0,4.07133802142e+11
2021-03-09,5066.15,4971.0,5094.31,4917.91,23071100400.0,4.14415213806e+11
2021-03-10,5047.06,5003.61,5055.28,4981.62,16992849000.0,3.09577408715e+11
2021-03-11,5024.56,5128.22,5138.41,5020.58,18960076600.0,3.33859199679e+11
2021-03-12,5153.67,5146.38,5153.67,5086.82,20102058900.0,3.23237751413e+11
2021-03-15,5116.12,5035.54,5120.88,4992.4,20415308400.0,3.30740513808e+11
2021-03-16,5054.41,5079.36,5084.31,5009.95,16139005400.0,2.71755048564e+11
2021-03-17,5062.77,5100.86,5123.55,5020.13,14916237600.0,2.63492417709e+11
2021-03-18,5114.59,5141.77,5160.46,5111.13,14290151800.0,2.60930046845e+11
2021-03-19,5068.53,5007.09,5089.92,4980.76,16417484900.0,2.82974489237e+11
2021-03-22,5008.4,5057.15,5071.34,4996.54,16740263200.0,2.64209098943e+11
2021-03-23,5057.06,5009.25,5064.02,4966.53,15801396700.0,2.5575537766e+11
2021-03-24,4985.4,4928.69,5024.33,4919.89,15938598200.0,2.65970020152e+11
2021-03-25,4904.07,4926.35,4950.76,4883.66,13294518900.0,2.19782049462e+11
2021-03-26,4953.95,5037.99,5050.83,4953.95,14592669700.0,2.73901922431e+11
2021-03-29,5052.26,5046.88,5086.65,5010.39,14338821500.0,2.6617659997e+11
2021-03-30,5043.1,5094.73,5106.04,5032.8,13861856000.0,2.54928014461e+11
2021-03-31,5085.95,5048.36,5085.95,5015.61,14133574300.0,2.41058485554e+11
2021-04-01,5059.94,5110.78,5115.43,5056.87,12032489000.0,2.11493324391e+11
2021-04-02,5129.85,5161.56,5169.83,5116.35,12700225400.0,2.48060376224e+11
2021-04-06,5178.64,5140.34,5181.15,5125.33,10983421000.0,2.13852444065e+11
2021-04-07,5141.66,5103.74,5141.66,5065.19,14576374800.0,2.46271190296e+11
2021-04-08,5078.26,5112.21,5129.13,5062.07,14177104700.0,2.28422004675e+11
2021-04-09,5100.04,5035.34,5100.04,5022.09,12841650900.0,2.21519791678e+11
2021-04-12,5026.98,4947.75,5045.6,4933.01,15264431400.0,2.67218195773e+11
2021-04-13,4949.81,4939.64,4994.54,4924.2,13291935800.0,2.25753230649e+11
2021-04-14,4945.69,4980.63,4987.12,4940.27,12086083800.0,2.2103627609e+11
2021-04-15,4969.91,4948.97,4969.91,4900.3,10882938400.0,2.13820884104e+11
2021-04-16,4966.9,4966.18,4979.17,4917.96,11123992400.0,2.13389173714e+11
2021-04-19,4966.41,5087.02,5088.21,4940.75,15476982400.0,3.07899776738e+11
2021-04-20,5065.78,5083.37,5119.86,5058.92,13654170000.0,2.76640588159e+11
2021-04-21,5055.24,5098.74,5110.56,5047.99,12463727700.0,2.42574995256e+11
2021-04-22,5114.28,5089.24,5119.22,5067.14,12116764500.0,2.41488845756e+11
2021-04-23,5088.83,5135.45,5149.98,5086.49,12205699100.0,2.64345183119e+11
2021-04-26,5156.59,5077.24,5181.11,5072.96,15138196700.0,3.25760384278e+11
2021-04-27,5076.64,5090.52,5095.98,5042.61,12396183700.0,2.54738009834e+11
2021-04-28,5073.97,5119.24,5119.45,5059.26,12062031800.0,2.72182521893e+11
2021-04-29,5128.28,5164.17,5170.59,5113.65,14009248000.0,2.94112454366e+11
2021-04-30,5156.36,5123.49,5163.25,5094.93,16012162100.0,3.15075102885e+11
2021-05-06,5098.8,5061.12,5132.9,5037.41,15882263000.0,3.23258264642e+11
2021-05-07,5073.46,4996.05,5093.75,4996.04,17225832100.0,3.04638402155e+11
2021-05-10,5001.44,4992.42,5019.39,4953.7,17082058500.0,2.82656808853e+11
2021-05-11,4956.08,5023.06,5033.49,4925.92,15152649700.0,2.70931616513e+11
2021-05-12,5003.82,5044.55,5051.17,4995.4,12661908600.0,2.28344006493e+11
2021-05-13,4992.35,4992.97,5022.08,4975.45,13227940600.0,2.37821404345e+11
2021-05-14,5007.63,5110.59,5112.98,4981.29,15942618000.0,3.18802786823e+11
2021-05-17,5115.31,5184.99,5206.69,5115.31,15388963400.0,3.35439913424e+11
2021-05-18,5190.93,5187.6,5201.67,5156.79,11840426100.0,2.38182265922e+11
2021-05-19,5173.17,5172.27,5193.56,5151.64,11872998300.0,2.50736278156e+11
2021-05-20,5167.05,5186.41,5201.59,5152.04,13845477500.0,2.77088462047e+11
2021-05-21,5199.13,5134.15,5216.16,5123.12,12476848500.0,2.68053627531e+11
2021-05-24,5138.81,5155.59,5155.59,5092.39,12674233600.0,2.78513133226e+11
2021-05-25,5165.04,5318.48,5324.36,5161.52,18299683900.0,4.04683305641e+11
2021-05-26,5326.12,5320.59,5344.28,5308.74,16960709600.0,3.46444644793e+11
2021-05-27,5311.37,5338.23,5378.48,5286.05,14846285500.0,3.11893705935e+11
2021-05-28,5338.73,5321.09,5360.28,5288.65,16460580600.0,3.30711896344e+11
2021-05-31,5318.08,5331.57,5331.63,5281.69,14460326900.0,3.21450798234e+11
2021-06-01,5320.47,5341.68,5343.75,5269.26,14383147400.0,3.21845842153e+11
2021-06-02,5348.34,5289.97,5352.64,5266.79,13775431900.0,2.96176177154e+11
2021-06-03,5285.71,5255.29,5314.37,5255.07,14196887800.0,2.85448632489e+11
2021-06-04,5228.28,5282.28,5334.49,5221.23,14473208700.0,2.92326048776e+11
2021-06-07,5284.89,5277.63,5286.84,5242.95,12770497100.0,2.80463260583e+11
2021-06-08,5276.97,5232.12,5319.04,5201.14,13055953200.0,3.04042218266e+11
2021-06-09,5224.95,5236.45,5253.36,5215.35,12182032100.0,2.55075448703e+11
2021-06-10,5236.47,5271.47,5299.53,5229.52,13899196700.0,3.0145433461e+11
2021-06-11,5275.75,5224.7,5276.1,5213.6,18080717300.0,3.65363494542e+11
2021-06-15,5218.56,5166.56,5225.5,5137.41,14288005800.0,3.30616618622e+11
2021-06-16,5163.25,5080.49,5164.52,5076.02,12514798500.0,2.98286772933e+11
2021-06-17,5074.38,5101.89,5123.37,5073.82,12045251800.0,2.81927280723e+11
2021-06-18,5104.93,5102.47,5128.03,5064.92,14858580500.0,3.56697096116e+11
2021-06-21,5088.09,5090.39,5123.78,5058.57,13218451600.0,3.31527114639e+11
2021-06-22,5106.07,5122.16,5125.82,5086.28,13041675300.0,3.13690367125e+11
2021-06-23,5127.19,5147.39,5171.03,5109.76,13635605800.0,3.5876566633e+11
2021-06-24,5156.56,5155.97,5160.43,5120.58,12668562500.0,3.12607422609e+11
2021-06-25,5159.8,5239.97,5251.61,5157.48,15493106100.0,3.68265641241e+11
2021-06-28,5253.61,5251.76,5260.64,5226.22,13319378300.0,3.37452771676e+11
2021-06-29,5248.52,5190.54,5248.52,5182.68,12516299700.0,3.14896843024e+11
2021-06-30,5189.38,5224.04,5231.43,5186.63,10375267100.0,2.8101550494e+11
2021-07-01,5241.2,5229.66,5252.26,5190.88,12724062000.0,3.24097400268e+11
2021-07-02,5186.66,5081.12,5186.66,5074.36,13042642400.0,3.42578961248e+11
2021-07-05,5073.78,5085.79,5098.23,5048.0,13121158900.0,3.3519778663e+11
2021-07-06,5089.78,5083.1,5092.21,5028.51,14065522000.0,3.62828901849e+11
2021-07-07,5052.42,5140.49,5152.77,5045.41,14854906000.0,3.36731403376e+11
2021-07-08,5149.31,5088.26,5151.22,5078.93,17390100800.0,3.9787986988e+11
2021-07-09,5063.15,5069.44,5081.41,5006.41,16065322600.0,3.52845583769e+11
2021-07-12,5108.38,5132.71,5159.41,5070.32,20621203900.0,4.37203145943e+11
2021-07-13,5128.61,5142.1,5154.05,5114.94,16648220900.0,3.61328491653e+11
2021-07-14,5130.75,5083.08,5130.75,5075.13,18835272000.0,3.72568110292e+11
2021-07-15,5073.26,5151.46,5153.81,5067.68,18107710300.0,3.72484081123e+11
2021-07-16,5140.9,5094.77,5140.9,5090.63,16995598200.0,3.62594258079e+11
2021-07-19,5083.73,5113.49,5120.82,5047.62,15319958900.0,3.40322623792e+11
2021-07-20,5080.22,5108.99,5114.0,5067.86,12930004400.0,2.83543130755e+11
2021-07-21,5122.78,5144.04,5160.54,5122.3,16797646900.0,3.90275519305e+11
2021-07-22,5150.39,5151.75,5171.21,5137.88,18555686400.0,4.18221654806e+11
2021-07-23,5145.43,5089.23,5145.43,5080.0,21653684700.0,4.35521169695e+11
2021-07-26,5067.31,4925.3,5067.31,4859.6,22811171000.0,4.95153655117e+11
2021-07-27,4924.28,4751.31,4940.86,4749.03,23663122500.0,5.21146117041e+11
2021-07-28,4714.29,4760.48,4785.66,4663.9,19263439300.0,4.19706155163e+11
2021-07-29,4845.76,4850.27,4857.97,4800.01,17332205400.0,4.15676120878e+11
2021-07-30,4825.7,4811.17,4825.7,4761.04,18234977600.0,4.20943935062e+11
2021-08-02,4794.82,4933.74,4938.82,4761.46,22719491800.0,5.24659449296e+11
2021-08-03,4909.23,4934.46,4957.03,4890.85,20353336000.0,4.71194128402e+11
2021-08-04,4927.74,4978.85,4979.29,4919.66,17546646100.0,4.25801406612e+11
2021-08-05,4946.17,4948.67,4997.14,4921.94,16738182900.0,3.98772206808e+11
2021-08-06,4943.04,4921.56,4944.35,4891.8,15417968800.0,3.71773603785e+11
2021-08-09,4890.26,4985.56,5002.89,4884.04,18243687100.0,4.08897062935e+11
2021-08-10,4977.82,5043.15,5043.76,4941.24,16705190200.0,4.1009875561e+11
2021-08-11,5037.08,5015.34,5059.79,5009.98,18226607400.0,3.73386347207e+11
2021-08-12,4998.07,4973.35,5016.26,4962.98,16822373300.0,3.61828381964e+11
2021-08-13,4958.76,4945.98,4993.74,4921.28,15831432100.0,3.52459069036e+11
2021-08-16,4935.92,4941.07,4973.38,4931.37,16195337300.0,3.40735120175e+11
2021-08-17,4935.0,4837.4,4967.56,4823.39,18757347200.0,3.88457131504e+11
2021-08-18,4838.47,4894.24,4909.54,4818.9,19747437800.0,3.9579216576e+11
2021-08-19,4886.56,4862.14,4893.47,4839.57,20171171900.0,3.97424964846e+11
2021-08-20,4817.49,4769.27,4835.15,4720.83,17763581000.0,4.04938035667e+11
2021-08-23,4777.73,4835.88,4843.82,4764.01,16757909300.0,3.89599126282e+11
2021-08-24,4844.59,4888.39,4906.2,4842.75,19788316300.0,4.17481426158e+11
2021-08-25,4890.52,4898.16,4899.77,4865.76,18944801600.0,3.71868197459e+11
2021-08-26,4892.2,4801.61,4892.2,4798.7,19761738700.0,3.68987718506e+11
2021-08-27,4794.97,4827.04,4863.47,4793.59,18331021100.0,3.68421410281e+11
2021-08-30,4847.03,4813.27,4849.16,4787.2,21963575700.0,4.7718207172e+11
2021-08-31,4803.09,4805.61,4821.76,4740.75,23511865800.0,4.60805653996e+11
2021-09-01,4804.69,4869.46,4906.4,4763.3,32672108000.0,5.68819748406e+11
2021-09-02,4865.82,4869.41,4892.7,4845.62,26785801300.0,4.65954132797e+11
2021-09-03,4875.07,4843.06,4886.55,4828.7,26809189600.0,4.664301197e+11
2021-09-06,4841.06,4933.73,4944.45,4837.79,24050724500.0,4.52756275292e+11
2021-09-07,4932.98,4992.83,5005.96,4915.61,24417851900.0,4.17759639121e+11
2021-09-08,4986.8,4972.13,5013.98,4955.89,26461531500.0,4.28591077708e+11
2021-09-09,4952.49,4970.01,4970.15,4929.95,25653021700.0,4.01675689276e+11
2021-09-10,4967.98,5013.52,5042.8,4962.37,28830435200.0,4.72762533239e+11
2021-09-13,5006.77,4991.66,5029.72,4964.96,24991529800.0,4.33329627421e+11
2021-09-14,4989.83,4917.16,5000.98,4907.32,24559040200.0,4.17245830782e+11
2021-09-15,4903.85,4867.32,4903.85,4843.12,18798473000.0,3.63256653878e+11
2021-09-16,4866.79,4807.7,4879.53,4806.14,21675209900.0,3.93517267166e+11
2021-09-17,4797.11,4855.94,4857.96,4786.09,20195812700.0,3.60397420087e+11
2021-09-22,4770.73,4821.77,4830.85,4765.23,19122037600.0,3.11952989432e+11
2021-09-23,4848.22,4853.2,4877.34,4837.56,22815106400.0,3.62140919563e+11
2021-09-24,4845.64,4849.43,4897.06,4838.54,20769329000.0,3.61849453197e+11
2021-09-27,4870.85,4877.37,4922.56,4852.2,21596703000.0,4.26083025418e+11
2021-09-28,4869.08,4883.83,4901.31,4846.63,17689088000.0,3.21272191534e+11
2021-09-29,4846.02,4833.93,4868.07,4799.88,18817136600.0,3.31841767749e+11
2021-09-30,4843.95,4866.38,4876.07,4843.95,14611389600.0,2.83254685232e+11
2021-10-08,4915.73,4929.94,4937.09,4891.62,16896807700.0,3.43635835306e+11
2021-10-11,4941.29,4936.19,4983.73,4930.71,16351162400.0,3.15186321382e+11
2021-10-12,4920.66,4883.84,4925.49,4840.77,16807933700.0,2.99424238601e+11
2021-10-13,4880.14,4940.11,4953.37,4869.83,13114281300.0,2.80044666628e+11
2021-10-14,4934.26,4913.61,4953.92,4903.25,11955701300.0,2.491516666e+11
2021-10-15,4896.56,4932.11,4939.82,4881.01,14282200100.0,3.007284912e+11
2021-10-18,4922.51,4874.78,4922.51,4844.94,14124519900.0,3.025394444e+11
2021-10-19,4869.39,4922.72,4928.14,4868.81,13526649300.0,2.829282438e+11
2021-10-20,4926.77,4910.18,4944.02,4898.37,14153318300.0,2.797477325e+11
2021-10-21,4914.74,4928.02,4946.18,4893.85,14889815400.0,2.74802962495e+11
2021-10-22,4934.87,4959.73,4989.89,4934.87,14392622800.0,2.892526122e+11
2021-10-25,4940.9,4979.52,4981.65,4930.11,14186149000.0,2.99408232158e+11
2021-10-26,4983.24,4963.1,5002.57,4953.48,14088894300.0,3.0178622974e+11
2021-10-27,4949.23,4898.16,4949.23,4884.94,14711159300.0,2.99460469415e+11
2021-10-28,4882.59,4864.14,4898.66,4846.28,15664947200.0,3.16631709566e+11
2021-10-29,4861.27,4908.77,4908.77,4855.76,15988735300.0,3.6873198731e+11
2021-11-01,4878.13,4890.69,4908.21,4858.25,17158397400.0,3.79730767559e+11
2021-11-02,4886.18,4839.85,4911.23,4797.9,18543768800.0,3.85731879818e+11
2021-11-03,4835.81,4821.11,4858.71,4804.37,14276382000.0,3.02269934656e+11
2021-11-04,4841.09,4868.74,4873.94,4834.74,13259297000.0,3.08688054574e+11
2021-11-05,4858.9,4842.35,4889.68,4841.74,14778935900.0,3.12070841453e+11
2021-11-08,4841.15,4848.18,4866.08,4827.69,13739826400.0,2.95893824e+11
2021-11-09,4858.25,4846.74,4870.79,4818.54,11837552600.0,2.61645065376e+11
2021-11-10,4832.8,4821.19,4832.8,4754.0,13511817900.0,3.0105896627e+11
2021-11-11,4814.77,4898.65,4898.65,4809.11,16048486300.0,3.23624626069e+11
2021-11-12,4902.93,4888.37,4909.08,4875.35,13266296900.0,2.71773244503e+11
2021-11-15,4894.41,4882.38,4906.33,4863.4,12182314900.0,2.7299774891e+11
2021-11-16,4880.9,4883.32,4915.37,4876.5,12725440600.0,2.84094590893e+11
2021-11-17,4883.25,4885.75,4891.52,4864.52,10845922300.0,2.46177916949e+11
2021-11-18,4871.42,4837.62,4871.42,4830.41,11448056500.0,2.44484713797e+11
2021-11-19,4832.06,4890.06,4892.81,4829.57,12719831200.0,2.66280681864e+11
2021-11-22,4895.39,4912.4,4919.0,4893.27,13809283600.0,3.1614881148e+11
2021-11-23,4905.76,4913.35,4927.52,4896.88,15430441100.0,3.01022146081e+11
2021-11-24,4914.03,4916.66,4935.49,4899.61,13715067300.0,2.89707337709e+11
2021-11-25,4917.61,4896.44,4921.33,4891.73,11598403100.0,2.55450994352e+11
2021-11-26,4886.95,4860.13,4886.95,4850.81,12036897400.0,2.43041335647e+11
2021-11-29,4820.01,4851.42,4858.53,4818.71,13362686200.0,2.85995221657e+11
2021-11-30,4857.18,4832.03,4871.25,4810.22,12963059600.0,2.79268234018e+11
2021-12-01,4831.89,4843.85,4844.52,4823.93,12308678900.0,2.55968912362e+11
2021-12-02,4839.91,4856.16,4866.85,4830.32,14808852100.0,2.78051726156e+11
2021-12-03,4856.98,4901.02,4901.02,4853.35,14405962600.0,3.00052698342e+11
2021-12-06,4909.43,4892.62,4943.9,4888.69,17361568300.0,3.33405791015e+11
2021-12-07,4930.83,4922.1,4934.1,4895.22,17905346000.0,3.40617766238e+11
2021-12-08,4934.41,4995.93,4995.93,4915.79,15749055900.0,3.29064831239e+11
2021-12-09,5000.69,5078.69,5114.5,4999.41,22056877600.0,4.25680958779e+11
